repo_full_name,issue_number,title,state,user_login,created_at,updated_at,closed_at,comments,labels,is_pull_request
facebook/react,35299,fix(compiler): detect setState in effects when useState declared later (#35291),closed,Garvitpant777,2025-12-05T18:46:44Z,2025-12-08T17:24:51Z,2025-12-06T20:01:06Z,1,"[""CLA Signed""]",True
facebook/react,35298,[compiler] Improve impurity/ref validation,open,josephsavona,2025-12-05T18:42:27Z,2026-01-23T19:08:04Z,,0,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35297,[react-reconciler] Fix typos in comments,open,yujiteshima,2025-12-05T15:31:19Z,2025-12-14T04:34:31Z,,3,"[""CLA Signed""]",True
facebook/react,35296,fix[devtools]: no-op unsupported backend bridge events,closed,hoxyq,2025-12-05T14:43:44Z,2025-12-05T16:42:03Z,2025-12-05T16:41:59Z,0,"[""CLA Signed""]",True
facebook/react,35295,Bug: Forms are reset when action fails,closed,OliverJAsh,2025-12-05T14:11:37Z,2025-12-19T09:04:08Z,2025-12-19T09:04:08Z,1,"[""Status: Unconfirmed""]",False
facebook/react,35294,"fix[devtools]: still show overlay, if getClientRects is not implemented",closed,hoxyq,2025-12-05T12:41:19Z,2025-12-10T19:21:34Z,2025-12-10T19:21:28Z,0,"[""CLA Signed""]",True
facebook/react,35293,fix[devtools]: feature-check structure stack trace methods,closed,hoxyq,2025-12-05T12:23:16Z,2025-12-10T19:22:58Z,2025-12-10T19:21:54Z,0,"[""CLA Signed""]",True
facebook/react,35292,Add nodiscard attributes and eliminate differing code styles from C++ source files,closed,mikomikotaishi,2025-12-05T02:17:50Z,2025-12-06T01:44:17Z,2025-12-06T01:00:32Z,4,"[""CLA Signed""]",True
facebook/react,35291,Bug: set-state-in-use-effect false negative when there are multiple instances,closed,roryabraham,2025-12-05T00:26:04Z,2025-12-16T08:21:35Z,2025-12-06T19:30:56Z,4,"[""Status: Unconfirmed"", ""Component: React Compiler"", ""Resolution: Needs More Information""]",False
facebook/react,35290,[Flight] Move `react-server-dom-webpack/*.unbundled` to private `react-server-dom-unbundled`,closed,eps1lon,2025-12-05T00:08:11Z,2026-01-01T04:55:47Z,2025-12-05T02:59:21Z,2,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35289,"[Flight] Never parse ""then"" functions",closed,sebmarkbage,2025-12-05T00:01:05Z,2025-12-05T00:05:53Z,2025-12-05T00:05:53Z,1,"[""CLA Signed"", ""React Core Team""]",True
facebook/react,35288,initial pipeline,closed,Jahnavi23-lab,2025-12-04T22:54:09Z,2025-12-05T16:55:32Z,2025-12-05T16:55:32Z,1,[],True
facebook/react,35287,[compiler]: Incorrectly uses variable name issue 35268,open,kostya-gromov,2025-12-04T12:44:01Z,2025-12-10T11:46:47Z,,5,"[""CLA Signed""]",True
facebook/react,35286,.,closed,superpegaso2703,2025-12-04T11:01:25Z,2025-12-07T14:03:41Z,2025-12-04T11:27:53Z,0,"[""Status: Unconfirmed""]",False
